RecordNumber,HydroFeature,AllocationBlock,Wap,FromDate,ToDate,FromMonth,ToMonth,AllocatedRate,AllocatedAnnualVolume,WaterUse,IrrigationArea,ConsentStatus,ExtSiteName,NZTMX,NZTMY,CatchmentName,CatchmentNumber,CatchmentGroupName,CatchmentGroupNumber,SwazName,SwazGroupName,SwazSubRegionalName,GwazName,CwmsName,FlowSite
CRC950931.1,Surface Water,A,K36/0857,1997-05-19,2030-09-26,7,6,166.67,18642,agriculture,18,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC972504.1,Surface Water,A,K36/0857,1997-05-19,2030-09-26,7,6,500.0,50704,agriculture,18,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC972504.1,Surface Water,A,K36/0857,1997-05-19,2030-09-26,7,6,500.0,50704,agriculture,18,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC972504.1,Surface Water,A,K36/0857,1997-05-19,2030-09-26,7,6,500.0,50704,agriculture,18,Issued - Active,Missing Name,1480530.0,5160110.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC950885,Surface Water,A,K36/0858,1995-09-26,2030-09-26,7,6,500.0,539500,agriculture,249,Issued - Active,Missing Name,1481736.96653234,5157086.53253277,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC950885,Surface Water,A,K36/0858,1995-09-26,2030-09-26,7,6,500.0,539500,agriculture,249,Issued - Active,Missing Name,1481736.96653234,5157086.53253277,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC950885,Surface Water,A,K36/0858,1995-09-26,2030-09-26,7,6,500.0,539500,agriculture,249,Issued - Active,Missing Name,1481736.96653234,5157086.53253277,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC950931.1,Surface Water,A,K36/0858,1997-05-19,2030-09-26,7,6,166.67,18642,agriculture,18,Issued - Active,Missing Name,1481736.96653234,5157086.53253277,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC950931.1,Surface Water,A,K36/0858,1997-05-19,2030-09-26,7,6,166.67,18642,agriculture,18,Issued - Active,Missing Name,1481736.96653234,5157086.53253277,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC950931.1,Surface Water,A,K36/0858,1997-05-19,2030-09-26,7,6,166.67,18642,agriculture,18,Issued - Active,Missing Name,1481736.96653234,5157086.53253277,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC950885,Surface Water,A,K36/0859,1995-09-26,2030-09-26,7,6,500.0,539500,agriculture,249,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC950885,Surface Water,A,K36/0859,1995-09-26,2030-09-26,7,6,500.0,539500,agriculture,249,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC950885,Surface Water,A,K36/0859,1995-09-26,2030-09-26,7,6,500.0,539500,agriculture,249,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC950930.2,Surface Water,A,K36/0859,2004-12-24,2030-09-26,7,6,500.0,1267590,agriculture,575,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC950930.2,Surface Water,A,K36/0859,2004-12-24,2030-09-26,7,6,500.0,1267590,agriculture,575,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC950930.2,Surface Water,A,K36/0859,2004-12-24,2030-09-26,7,6,500.0,1267590,agriculture,575,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC950931.1,Surface Water,A,K36/0859,1997-05-19,2030-09-26,7,6,166.67,18642,agriculture,18,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC950931.1,Surface Water,A,K36/0859,1997-05-19,2030-09-26,7,6,166.67,18642,agriculture,18,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC950931.1,Surface Water,A,K36/0859,1997-05-19,2030-09-26,7,6,166.67,18642,agriculture,18,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC972504.1,Surface Water,A,K36/0859,1997-05-19,2030-09-26,7,6,500.0,50704,agriculture,18,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC972504.1,Surface Water,A,K36/0859,1997-05-19,2030-09-26,7,6,500.0,50704,agriculture,18,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC972504.1,Surface Water,A,K36/0859,1997-05-19,2030-09-26,7,6,500.0,50704,agriculture,18,Issued - Active,Missing Name,1480300.0,5160550.0,Taylors Stream,6880500.0,Ashburton River,688.0,Taylors Stream,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC951101,Groundwater,A,K36/0232,1995-04-27,2012-05-11,7,6,6.3,5017,agriculture,2,Terminated - Surrendered,Missing Name,1475271.3687198,5154559.92735328,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Valetta,Ashburton,68801
CRC951101,Groundwater,A,K36/0232,1995-04-27,2012-05-11,7,6,6.3,5017,agriculture,2,Terminated - Surrendered,Missing Name,1475271.3687198,5154559.92735328,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Valetta,Ashburton,168833
CRC951118,Groundwater,A,K36/0109,1995-07-10,2030-07-05,7,6,7.0,250721,agriculture,100,Issued - Active,Missing Name,1484190.00923398,5153919.42646533,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951118,Groundwater,A,K36/0109,1995-07-10,2030-07-05,7,6,7.0,250721,agriculture,100,Issued - Active,Missing Name,1484190.00923398,5153919.42646533,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951118,Surface Water,A,K36/0109,1995-07-10,2030-07-05,7,6,16.0,504631,agriculture,100,Issued - Active,Missing Name,1484190.00923398,5153919.42646533,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951118,Surface Water,A,K36/0109,1995-07-10,2030-07-05,7,6,16.0,504631,agriculture,100,Issued - Active,Missing Name,1484190.00923398,5153919.42646533,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951119,Surface Water,A,K36/0861,1995-09-26,2030-09-26,7,6,23.0,262118,agriculture,125,Issued - Active,Missing Name,1484426.95645608,5153987.45225117,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951119,Surface Water,A,K36/0861,1995-09-26,2030-09-26,7,6,23.0,262118,agriculture,125,Issued - Active,Missing Name,1484426.95645608,5153987.45225117,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951542,Surface Water,A,K37/2617,1995-09-26,2011-05-19,10,4,25.0,195466,agriculture,61,Terminated - Replaced,Missing Name,1489527.34695986,5145989.73462711,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,68801
CRC951542,Surface Water,A,K37/2617,1995-09-26,2011-05-19,10,4,25.0,195466,agriculture,61,Terminated - Replaced,Missing Name,1489527.34695986,5145989.73462711,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,168833
CRC951542.1,Surface Water,A,K37/2617,2011-04-08,2030-09-26,7,6,25.0,195466,agriculture,61,Issued - Active,Missing Name,1489527.34695986,5145989.73462711,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,68801
CRC951542.1,Surface Water,A,K37/2617,2011-04-08,2030-09-26,7,6,25.0,195466,agriculture,61,Issued - Active,Missing Name,1489527.34695986,5145989.73462711,Westerfield Plains Area,6890000.0,Westerfield Plains Area,689.0,Westerfield Plains Area,Hinds,Ashburton,Ashburton River,Ashburton,168833
CRC951596,Groundwater,A,K36/0043,1995-07-10,2010-10-20,7,6,18.0,221186,agriculture,37,Terminated - Replaced,Missing Name,1487477.4389726,5153707.98002745,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951596,Groundwater,A,K36/0043,1995-07-10,2010-10-20,7,6,18.0,221186,agriculture,37,Terminated - Replaced,Missing Name,1487477.4389726,5153707.98002745,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951596,Surface Water,A,K36/0043,1995-07-10,2010-10-20,7,6,14.0,441552,agriculture,37,Terminated - Replaced,Missing Name,1487477.4389726,5153707.98002745,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951596,Surface Water,A,K36/0043,1995-07-10,2010-10-20,7,6,14.0,441552,agriculture,37,Terminated - Replaced,Missing Name,1487477.4389726,5153707.98002745,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951596.1,Groundwater,A,K36/0043,2010-10-20,2030-07-05,7,6,16.0,221186,agriculture,37,Issued - Active,Missing Name,1487477.4389726,5153707.98002745,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951596.1,Groundwater,A,K36/0043,2010-10-20,2030-07-05,7,6,16.0,221186,agriculture,37,Issued - Active,Missing Name,1487477.4389726,5153707.98002745,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951596.1,Surface Water,A,K36/0043,2010-10-20,2030-07-05,7,6,16.0,504631,agriculture,37,Issued - Active,Missing Name,1487477.4389726,5153707.98002745,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951596.1,Surface Water,A,K36/0043,2010-10-20,2030-07-05,7,6,16.0,504631,agriculture,37,Issued - Active,Missing Name,1487477.4389726,5153707.98002745,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,OShea,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951604.1,Surface Water,A,K36/0871,1999-05-14,2030-09-26,7,6,80.0,407719,agriculture,80,Issued - Active,Missing Name,1470528.41668704,5158884.64950206,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951604.1,Surface Water,A,K36/0871,1999-05-14,2030-09-26,7,6,80.0,407719,agriculture,80,Issued - Active,Missing Name,1470528.41668704,5158884.64950206,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951604.1,Surface Water,A,K36/0871,1999-05-14,2030-09-26,7,6,80.0,407719,agriculture,80,Issued - Active,Missing Name,1470528.41668704,5158884.64950206,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,48
CRC951747,Surface Water,A,K36/0863,1995-09-26,2030-09-26,7,6,240.0,125064,agriculture,25,Issued - Active,Missing Name,1485826.74890383,5153687.72396738,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951747,Surface Water,A,K36/0863,1995-09-26,2030-09-26,7,6,240.0,125064,agriculture,25,Issued - Active,Missing Name,1485826.74890383,5153687.72396738,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951862.2,Surface Water,A,K36/0883,2006-10-05,2008-05-13,10,4,12.0,116935,agriculture,144,Terminated - Replaced,Missing Name,1480927.06079789,5157386.36565797,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951862.2,Surface Water,A,K36/0883,2006-10-05,2008-05-13,10,4,12.0,116935,agriculture,144,Terminated - Replaced,Missing Name,1480927.06079789,5157386.36565797,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951862.2,Surface Water,A,K36/0883,2006-10-05,2008-05-13,10,4,12.0,116935,agriculture,144,Terminated - Replaced,Missing Name,1480927.06079789,5157386.36565797,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC951862.3,Surface Water,A,K36/0883,2008-05-13,2009-09-11,10,4,12.0,116935,agriculture,144,Terminated - Replaced,Missing Name,1480927.06079789,5157386.36565797,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951862.3,Surface Water,A,K36/0883,2008-05-13,2009-09-11,10,4,12.0,116935,agriculture,144,Terminated - Replaced,Missing Name,1480927.06079789,5157386.36565797,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951862.3,Surface Water,A,K36/0883,2008-05-13,2009-09-11,10,4,12.0,116935,agriculture,144,Terminated - Replaced,Missing Name,1480927.06079789,5157386.36565797,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC951862.4,Surface Water,A,K36/0883,2009-09-11,2030-09-26,7,6,12.0,116935,agriculture,144,Issued - Active,Missing Name,1480927.06079789,5157386.36565797,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951862.4,Surface Water,A,K36/0883,2009-09-11,2030-09-26,7,6,12.0,116935,agriculture,144,Issued - Active,Missing Name,1480927.06079789,5157386.36565797,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951862.4,Surface Water,A,K36/0883,2009-09-11,2030-09-26,7,6,12.0,116935,agriculture,144,Issued - Active,Missing Name,1480927.06079789,5157386.36565797,Bowyers Stream,6880510.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168821
CRC951934.1,Surface Water,A,K36/0864,1995-12-06,2009-02-18,7,6,341.0,839250,agriculture,170,Terminated - Replaced,Missing Name,1484285.82727741,5162256.03935113,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC951934.1,Surface Water,A,K36/0864,1995-12-06,2009-02-18,7,6,341.0,839250,agriculture,170,Terminated - Replaced,Missing Name,1484285.82727741,5162256.03935113,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951934.2,Surface Water,A,K36/0864,2009-02-18,2030-09-26,7,6,341.0,839250,agriculture,170,Issued - Active,Missing Name,1484285.82727741,5162256.03935113,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC951934.2,Surface Water,A,K36/0864,2009-02-18,2030-09-26,7,6,341.0,839250,agriculture,170,Issued - Active,Missing Name,1484285.82727741,5162256.03935113,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951956,Surface Water,A,K37/2632,1995-09-26,2030-09-26,7,6,38.0,293784,agriculture,60,Issued - Active,Missing Name,1494126.99872438,5142891.18926854,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC951956,Surface Water,A,K37/2632,1995-09-26,2030-09-26,7,6,38.0,293784,agriculture,60,Issued - Active,Missing Name,1494126.99872438,5142891.18926854,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC951957,Surface Water,A,K37/2633,1995-09-26,2030-09-26,7,6,30.0,293769,agriculture,60,Issued - Active,Missing Name,1493027.39913944,5141991.16184145,Carters Creek/Laghmor Creek,6880200.0,Ashburton River,688.0,Lagmhor,Ashburton River,Ashburton,Ashburton River,Ashburton,1688218
CRC951957,Surface Water,A,K37/2633,1995-09-26,2030-09-26,7,6,30.0,293769,agriculture,60,Issued - Active,Missing Name,1493027.39913944,5141991.16184145,Carters Creek/Laghmor Creek,6880200.0,Ashburton River,688.0,Lagmhor,Ashburton River,Ashburton,Ashburton River,Ashburton,168840
CRC952061.1,Surface Water,A,K37/2635,2000-05-22,2030-11-09,7,6,85.0,634573,agriculture,131,Issued - Active,Missing Name,1493316.91477188,5144230.76684166,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC952061.1,Surface Water,A,K37/2635,2000-05-22,2030-11-09,7,6,85.0,634573,agriculture,131,Issued - Active,Missing Name,1493316.91477188,5144230.76684166,South Branch Ashburton River / Hakatere,6880300.0,Ashburton River,688.0,South Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC952441,Surface Water,A,K36/0867,1995-11-09,2030-11-09,7,6,240.0,650942,agriculture,150,Issued - Active,Missing Name,1485506.06953805,5158726.80678999,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168834
CRC952441,Surface Water,A,K36/0867,1995-11-09,2030-11-09,7,6,240.0,650942,agriculture,150,Issued - Active,Missing Name,1485506.06953805,5158726.80678999,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
